Status,Player,Pos,Player_ID,url,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OBPM,DPM,BPM,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,%ASTd_3P,%_CORNER3PA,3P%_CORNER3
Active,Serge Ibaka,PF,ibakase01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/ibakase01.html,580,16809,17.5,0.568,0.13,0.198,9.6,18.6,14.3,3.5,0.8,6.3,10.8,18,-0.7,1.6,0.9,0.519,11.4,0.87,0.294,0.16,0.141,0.275,0.13,0.542,0.711,0.447,0.471,0.452,0.365,0.736,0.115,0.977,0.344,0.356
Inactive,Sergey Karasev,SG,karasse01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/karasse01.html,95,1110,8.7,0.519,0.453,0.313,3,11.2,7.1,11.3,1.5,0.3,17.1,13.5,-2.1,-1.1,-3.1,0.395,15.9,0.547,0.235,0.111,0.058,0.144,0.453,0.489,0.596,0.519,0.286,0.371,0.282,0.708,0,1,0.355,0.256
Active,Sergio Rodriguez,PG,rodrise01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rodrise01.html,337,4938,12.5,0.497,0.357,0.166,2.7,9.1,5.9,35.6,2.2,0.2,22.3,19.5,-1.2,-1.9,-3.1,0.412,14.7,0.643,0.266,0.117,0.079,0.18,0.357,0.455,0.533,0.43,0.355,0.4,0.336,0.155,0,0.689,0.182,0.414
Active,Seth Curry,PG,curryse01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/curryse01.html,100,2181,14.4,0.585,0.467,0.157,1.6,8.9,5.1,15.5,2,0.4,11.4,18.4,1.1,-0.8,0.3,0.461,17.3,0.533,0.121,0.135,0.08,0.197,0.467,0.491,0.648,0.5,0.483,0.392,0.428,0.284,0,0.772,0.221,0.547
Active,Shabazz Muhammad,SF,muhamsh01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/muhamsh01.html,210,3878,15.9,0.552,0.198,0.347,7.1,11.6,9.3,5.7,0.8,0.4,7.9,22.7,0.2,-3.9,-3.8,0.472,9.7,0.802,0.357,0.247,0.119,0.08,0.198,0.504,0.642,0.434,0.34,0.339,0.345,0.63,0.093,0.981,0.425,0.429
Active,Shabazz Napier,PG,napiesh01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/napiesh01.html,139,1884,10,0.497,0.533,0.236,1.8,10.3,6.1,20.9,2.2,0.3,20.2,17.8,-1.9,-1.4,-3.3,0.368,18.5,0.467,0.152,0.064,0.051,0.201,0.533,0.394,0.407,0.265,0.444,0.411,0.345,0.194,0,0.694,0.187,0.321
Inactive,Shane Larkin,PG,larkish01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/larkish01.html,202,4105,11.6,0.502,0.245,0.196,1.9,9.4,5.5,23.7,2.7,0.4,18.7,15.8,-1.7,-0.9,-2.6,0.43,12.8,0.755,0.284,0.157,0.097,0.215,0.245,0.464,0.602,0.405,0.356,0.374,0.328,0.381,0,0.709,0.141,0.297
Inactive,Shannon Brown,SG,brownsh01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownsh01.html,408,7329,12.4,0.503,0.291,0.194,2.8,9,5.9,10.2,2,0.9,10.9,21.4,-1.4,-1,-2.3,0.42,14.9,0.709,0.278,0.074,0.073,0.284,0.291,0.456,0.631,0.355,0.338,0.34,0.332,0.518,0.062,0.815,0.237,0.396
Active,Shaun Livingston,PG,livinsh01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/livinsh01.html,674,14649,12.7,0.529,0.017,0.272,3.3,9.9,6.6,22.8,1.8,1.4,17.9,15.9,-1.7,0.2,-1.5,0.483,9.7,0.983,0.268,0.201,0.358,0.157,0.017,0.488,0.626,0.433,0.459,0.386,0.188,0.432,0.071,0.667,0.375,0.292
Inactive,Shavlik Randolph,PF,randosh01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/randosh01.html,146,1202,12.6,0.482,0.021,0.519,14.8,20.5,17.7,4.6,1.9,2.4,14.3,15.7,-3.2,-0.1,-3.3,0.449,3.5,0.979,0.648,0.261,0.031,0.038,0.021,0.456,0.532,0.307,0.222,0.364,0.167,0.531,0.16,1,0.167,1
Inactive,Shawn Marion,SF,mariosh01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mariosh01.html,1163,40097,18.8,0.542,0.159,0.191,7.8,20.5,14.3,9.1,2.3,2.2,9.7,20.4,1.1,2.1,3.2,0.485,9.9,0.838,0.334,0.217,0.175,0.111,0.162,0.514,0.679,0.423,0.401,0.375,0.332,0.688,0.104,0.973,0.478,0.354
Inactive,Shawne Williams,SF,willish03,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willish03.html,314,5368,10.5,0.513,0.504,0.159,5.2,14.8,9.9,6.4,1.2,2.2,10.2,16,-1.3,-0.7,-2,0.403,17,0.496,0.21,0.069,0.048,0.169,0.504,0.469,0.595,0.33,0.377,0.396,0.339,0.552,0.019,0.964,0.473,0.378
Inactive,Shayne Whittington,PF,whittsh01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/whittsh01.html,27,149,16.5,0.531,0.151,0.472,11.2,19.1,15.2,10,2.1,1.6,13.5,22.3,-1.1,0.3,-0.9,0.453,9.2,0.849,0.377,0.245,0.019,0.208,0.151,0.511,0.65,0.308,0,0.545,0.125,0.652,0.057,1,0.25,0.5
Active,Sheldon McClellan,SG,mcclesh01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcclesh01.html,25,248,9.9,0.492,0.406,0.328,1.9,11.6,6.8,8,1.6,0.7,3.9,13.5,-2.2,-0.9,-3.1,0.375,15.9,0.594,0.203,0.094,0.141,0.156,0.406,0.474,0.462,0.5,0.667,0.3,0.231,0.5,0,0.833,0.385,0.1
Active,Shelvin Mack,PG,macksh01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/macksh01.html,321,5559,12.4,0.502,0.335,0.158,1.5,10.8,6.2,27.2,1.8,0.1,16.6,19.7,-1.3,-1.3,-2.6,0.424,13.9,0.665,0.233,0.18,0.101,0.15,0.335,0.475,0.607,0.405,0.455,0.364,0.323,0.313,0.001,0.688,0.238,0.349
Inactive,Sim Bhullar,C,bhullsi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bhullsi01.html,3,3,44.3,0.5,0,0,0,36.5,18.9,78.5,0,26.3,0,29.4,9.4,17.1,26.6,0.5,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
Active,Skal Labissiere,PF,labissk01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/labissk01.html,9,66,21,0.622,0,0.65,15.9,10.6,13.2,7.5,2.3,0,13.5,20.3,1,-2.2,-1.2,0.55,7.2,1,0.35,0.35,0.15,0.15,0,0.55,0.714,0.286,0.667,0.667,0,0.364,0.15,0,0,0
Active,Solomon Hill,SF,hillso01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hillso01.html,225,5066,9.8,0.522,0.403,0.273,3.2,12.4,7.8,10.3,1.5,0.9,13.9,13.7,-1.5,1,-0.5,0.405,13.5,0.597,0.327,0.125,0.077,0.068,0.403,0.452,0.538,0.336,0.391,0.321,0.335,0.376,0.055,0.975,0.369,0.373
Inactive,Sonny Weems,SG-SF,weemsso01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/weemsso01.html,183,3335,10.1,0.501,0.108,0.164,3.1,11,7.1,12,1.3,0.6,14.3,18.6,-2.5,-1.7,-4.2,0.465,12.5,0.892,0.262,0.155,0.136,0.339,0.108,0.487,0.641,0.433,0.373,0.437,0.283,0.646,0.071,0.971,0.325,0.385
Active,Spencer Dinwiddie,PG,dinwisp01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dinwisp01.html,79,1319,10.8,0.477,0.315,0.353,1.6,10.8,6.2,25.2,1.5,1,14.7,17.5,-2.2,-1.2,-3.3,0.368,13.4,0.685,0.269,0.179,0.118,0.12,0.315,0.414,0.524,0.3,0.304,0.468,0.268,0.18,0.01,0.394,0.122,0.467
Active,Spencer Hawes,PF,hawessp01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hawessp01.html,665,15370,13.9,0.512,0.189,0.173,7.2,21.3,14.2,13.2,0.9,3.3,14.4,19.5,-1.9,1.1,-0.7,0.456,11.2,0.811,0.306,0.21,0.121,0.175,0.189,0.481,0.613,0.399,0.397,0.407,0.35,0.666,0.054,0.989,0.171,0.351
Active,Stanley Johnson,SF,johnsst04,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsst04.html,127,2589,8.6,0.464,0.357,0.173,3.4,15.2,9.1,10.8,1.8,1,15.3,17.7,-3,1,-2.1,0.38,14,0.643,0.224,0.174,0.125,0.12,0.357,0.422,0.582,0.301,0.417,0.303,0.306,0.354,0.017,0.911,0.357,0.4
Active,Stephen Curry,PG,curryst01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/curryst01.html,551,19129,23.3,0.617,0.45,0.229,2.2,11.3,6.9,32.3,2.5,0.5,14.7,27.1,6.8,-0.5,6.2,0.477,17.6,0.55,0.171,0.092,0.08,0.207,0.45,0.507,0.644,0.407,0.449,0.46,0.44,0.3,0.003,0.607,0.145,0.518
Active,Stephen Zimmerman,C,zimmest01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/z/zimmest01.html,9,36,14.8,0.402,0,0.083,11.9,34.5,22.9,8.6,1.4,2.2,0,15.3,-5.1,0.6,-4.4,0.417,9.6,1,0.25,0.25,0.25,0.25,0,0.417,0.667,0.333,0.333,0.333,0,0.6,0,0,0,0
Inactive,Steve Blake,PG,blakest01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/blakest01.html,870,20823,11.1,0.521,0.527,0.126,1.4,8.6,5,25.1,1.5,0.2,18.4,14.5,-0.2,-1.5,-1.8,0.401,20.1,0.473,0.087,0.056,0.075,0.256,0.527,0.42,0.558,0.325,0.352,0.414,0.383,0.388,0,0.865,0.31,0.444
Active,Steve Novak,PF,novakst01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/novakst01.html,467,5657,12.7,0.616,0.779,0.066,1.4,10.9,6,3.8,0.8,0.5,4.4,14.9,1.7,-2.6,-0.9,0.437,23.5,0.221,0.009,0.008,0.016,0.188,0.779,0.463,0.563,0.538,0.429,0.458,0.43,0.807,0,0.972,0.287,0.469
Active,Steven Adams,C,adamsst01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/adamsst01.html,286,6677,14.8,0.584,0.003,0.479,12.7,17.1,15,5,1.3,3.4,16.7,14,-0.7,1.6,0.9,0.568,3.1,0.997,0.632,0.326,0.036,0.004,0.003,0.569,0.646,0.447,0.377,0.167,0,0.689,0.221,0,0,0
Active,T.J. McConnell,PG,mccontj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccontj01.html,137,3005,13.9,0.508,0.154,0.118,2.4,13.1,7.6,37.4,2.9,0.4,22.5,15.7,-2,-0.2,-2.2,0.468,11.1,0.845,0.258,0.248,0.22,0.118,0.155,0.497,0.611,0.462,0.451,0.409,0.311,0.206,0,0.658,0.172,0.429
Active,T.J. Warren,SF,warretj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/warretj01.html,131,2962,14.4,0.53,0.14,0.154,6.1,8.9,7.5,6.3,1.7,1.2,6.9,19.3,-0.5,-1.1,-1.6,0.486,10.5,0.86,0.299,0.228,0.182,0.15,0.14,0.515,0.691,0.431,0.427,0.398,0.311,0.614,0.038,0.922,0.518,0.318
Active,Taj Gibson,PF,gibsota01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gibsota01.html,562,14170,15.3,0.529,0.008,0.299,10.6,17.5,14.1,6.6,1.1,3.7,12.4,18.1,-1.8,1.7,-0.1,0.495,7.4,0.992,0.446,0.194,0.177,0.176,0.008,0.498,0.635,0.395,0.395,0.367,0.088,0.683,0.124,0.667,0.471,0.125
Active,Tarik Black,C,blackta01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/blackta01.html,148,2441,14.4,0.567,0.005,0.423,12.7,22.3,17.3,5.8,1,2.2,13.8,14.4,-1.7,-0.2,-1.9,0.548,3.3,0.995,0.681,0.254,0.027,0.034,0.005,0.549,0.644,0.376,0.25,0.15,0.333,0.663,0.237,0,0,0
Active,Taurean Waller-Prince,SF,princta02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/princta02.html,33,353,8.7,0.495,0.388,0.311,2.2,17.9,10.2,8.7,1.8,2.1,16.4,17.4,-4.9,0.8,-4,0.369,14,0.612,0.252,0.165,0.126,0.068,0.388,0.429,0.462,0.471,0.308,0.429,0.275,0.63,0.029,0.818,0.425,0.294
Inactive,Tayshaun Prince,SF,princta01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/princta01.html,1017,31576,13.7,0.513,0.154,0.202,4.2,12.2,8.1,12.8,1,1.2,8.8,17.8,-0.1,0.2,0.1,0.455,12.3,0.846,0.25,0.166,0.144,0.286,0.154,0.47,0.655,0.404,0.374,0.396,0.367,0.553,0.058,0.97,0.559,0.408
Active,Terrence Jones,PF,joneste01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/joneste01.html,229,5551,17.2,0.547,0.159,0.302,8,18,13.1,7,1.3,3.8,8.9,19.2,-0.8,1,0.1,0.502,7.8,0.841,0.465,0.283,0.038,0.054,0.159,0.54,0.694,0.364,0.307,0.311,0.299,0.644,0.129,0.957,0.206,0.25
Active,Terrence Ross,SF,rosste01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rosste01.html,364,8477,12.2,0.535,0.518,0.101,2,11,6.5,6.1,1.6,1.1,8.1,18.8,0.4,-1.3,-0.9,0.421,18.3,0.482,0.124,0.09,0.102,0.166,0.518,0.47,0.651,0.451,0.425,0.372,0.376,0.537,0.051,0.922,0.306,0.385
Active,Terry Rozier,PG,roziete01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/roziete01.html,91,1252,9.3,0.431,0.367,0.154,4.5,15.1,9.8,14.5,1.5,0.7,10.4,16.6,-3.3,-0.3,-3.6,0.344,14.5,0.633,0.289,0.101,0.114,0.129,0.367,0.364,0.43,0.25,0.311,0.353,0.31,0.286,0.005,0.8,0.248,0.278
Active,Thabo Sefolosha,SF,sefolth01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sefolth01.html,722,16752,11.3,0.533,0.329,0.213,3.8,14.8,9.5,9.4,2.4,1.5,14.2,12.5,-1.1,2.2,1.1,0.448,13.2,0.671,0.347,0.071,0.066,0.187,0.329,0.499,0.628,0.373,0.34,0.363,0.344,0.636,0.05,0.969,0.492,0.383
Active,Thaddeus Young,PF,youngth01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/y/youngth01.html,714,21881,16.6,0.537,0.107,0.192,7.2,14.8,11,8.5,2.4,1,10.2,21,0.2,0.2,0.4,0.499,8.3,0.893,0.416,0.25,0.083,0.144,0.107,0.519,0.651,0.439,0.332,0.384,0.329,0.613,0.064,0.926,0.288,0.327
Inactive,Thanasis Antetokounmpo,SF,antetth01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/antetth01.html,2,6,32.9,0.75,0.25,0,0,17.9,9.1,0,0,0,0,30.2,6.3,-10.5,-4.1,0.75,7,0.75,0.75,0,0,0,0.25,1,1,0,0,0,0,0.333,0.5,0,0,0
Active,Thomas Robinson,PF,robinth01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/robinth01.html,299,4018,13.8,0.48,0.004,0.361,14,25.5,19.7,7.2,1.9,2.1,16.8,19.4,-3.6,0.5,-3.2,0.465,5.5,0.996,0.578,0.199,0.093,0.125,0.004,0.467,0.595,0.299,0.244,0.306,0,0.55,0.133,0,0.4,0
Active,Thon Maker,PF,makerth01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/makerth01.html,30,218,16.8,0.618,0.432,0.338,8.1,18,13.2,2.8,1.4,4.1,8.6,19.2,0.2,-2.1,-1.8,0.5,14.1,0.568,0.311,0.108,0.054,0.095,0.432,0.5,0.696,0.125,0,0.571,0.5,0.762,0.162,1,0.313,0.4
Inactive,Tiago Splitter,C,splitti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/splitti01.html,347,6736,17.9,0.599,0.004,0.498,10,19.5,14.9,9.5,1.5,2.3,14,18.3,0.1,1.9,2,0.557,3.4,0.996,0.641,0.324,0.017,0.014,0.004,0.559,0.669,0.373,0.212,0.269,0,0.688,0.088,0,0.25,0
Inactive,Tibor Pleiss,C,pleisti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pleisti01.html,12,82,3.5,0.464,0.08,0.08,8.6,12.8,10.7,4,0.6,2.1,23.6,19.1,-7,-1.1,-8.1,0.44,6.1,0.92,0.52,0.24,0.04,0.12,0.08,0.478,0.462,0.167,1,1,0,0.909,0.12,0,0.5,0
Inactive,Tim Duncan,C,duncati01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/duncati01.html,1392,47368,24.2,0.551,0.008,0.416,9.7,26.5,18.4,16.4,1.1,4.6,12.3,27,1.5,4,5.5,0.504,8.1,0.992,0.309,0.334,0.195,0.153,0.008,0.507,0.694,0.442,0.403,0.403,0.2,0.546,0.054,0.786,0.129,0.444
Active,Tim Frazier,PG,fraziti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fraziti01.html,104,2031,12.9,0.501,0.257,0.328,2.9,11,6.9,34.3,1.9,0.3,20.1,18.4,-1.4,-1.1,-2.4,0.411,12.8,0.743,0.289,0.162,0.107,0.186,0.257,0.44,0.602,0.281,0.286,0.409,0.329,0.259,0.003,0.58,0.059,0.111
Active,Tim Hardaway,SG,hardati02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hardati02.html,256,5774,12.8,0.541,0.501,0.206,1.1,8.8,4.9,10.5,1.1,0.6,8,21,0.5,-3,-2.5,0.421,16.9,0.499,0.222,0.074,0.063,0.139,0.501,0.492,0.651,0.283,0.373,0.403,0.35,0.58,0.035,0.876,0.25,0.351
Active,Tim Quarterman,SG,quartti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/q/quartti01.html,13,44,19.4,0.731,0.462,0,4.9,10.2,7.5,29,1.1,3.7,23.5,16.9,2,-1.5,0.5,0.615,11.2,0.538,0.231,0.154,0.077,0.077,0.462,0.714,1,0.5,0,1,0.5,0,0.077,0.667,0,0
Active,Timofey Mozgov,C,mozgoti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mozgoti01.html,422,7807,14.8,0.575,0.018,0.355,10.5,19.8,15.1,4.7,0.9,3.7,16.2,17,-2,0.6,-1.4,0.533,5.4,0.982,0.56,0.234,0.08,0.108,0.018,0.539,0.66,0.368,0.392,0.399,0.175,0.766,0.226,1,0.4,0.188
Active,Timothe Luwawu-Cabarrot,SF,luwawti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/luwawti01.html,43,493,6.2,0.512,0.341,0.417,2.2,11.2,6.7,9.8,1,1,17.9,16.8,-4.8,-1.1,-5.9,0.394,10.4,0.659,0.477,0.159,0.008,0.023,0.341,0.437,0.556,0.19,0,0,0.311,0.632,0.023,0.929,0.4,0.222
Active,Tobias Harris,PF,harrito02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/harrito02.html,360,10350,16.3,0.552,0.24,0.269,4.2,18.2,11.1,8.9,1.3,1.4,9.6,21.4,0.1,-0.3,-0.2,0.469,11.5,0.76,0.301,0.216,0.116,0.127,0.24,0.513,0.664,0.412,0.398,0.432,0.33,0.556,0.052,0.953,0.379,0.353
Active,Tomas Satoransky,SG,satorto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/satorto01.html,39,553,8.9,0.49,0.248,0.239,4.4,9.2,6.8,16.9,1.8,0.8,20.5,12.1,-2.7,0.2,-2.6,0.422,11.6,0.752,0.321,0.22,0.119,0.092,0.248,0.488,0.486,0.542,0.385,0.5,0.222,0.3,0.046,1,0.222,0.333
Active,Toney Douglas,PG,douglto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/douglto01.html,384,7358,13.2,0.519,0.466,0.169,3.2,10.2,6.6,18.4,2.4,0.3,12.4,19.8,0.7,-1.3,-0.6,0.405,16.3,0.534,0.209,0.108,0.091,0.127,0.466,0.446,0.587,0.352,0.343,0.37,0.357,0.363,0.001,0.72,0.23,0.411
Active,Tony Allen,SG,allento01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/allento01.html,776,17234,14.2,0.53,0.079,0.36,6.4,12.1,9.3,9.6,3.4,1.6,15.2,18.8,-1.1,2.2,1.1,0.475,6.9,0.921,0.573,0.16,0.052,0.136,0.079,0.492,0.599,0.308,0.314,0.326,0.276,0.568,0.059,0.973,0.545,0.327
Active,Tony Parker,PG,parketo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/parketo01.html,1123,35739,18.6,0.549,0.101,0.289,1.4,8.8,5.2,32.4,1.5,0.2,13.9,25.3,1.8,-0.8,1,0.494,10.4,0.899,0.35,0.187,0.091,0.271,0.101,0.512,0.648,0.458,0.395,0.412,0.328,0.27,0.001,0.865,0.38,0.369
Active,Tony Snell,SG,snellto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/snellto01.html,267,5485,8.6,0.532,0.55,0.119,1.7,11.7,6.8,7.1,1,0.8,10.8,13.5,-1.5,-0.8,-2.3,0.411,17.3,0.45,0.184,0.11,0.039,0.115,0.55,0.467,0.605,0.331,0.436,0.391,0.366,0.546,0.035,0.972,0.301,0.346
Inactive,Tony Wroten,PG,wroteto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wroteto01.html,145,3076,12.6,0.488,0.261,0.411,3.6,9.5,6.4,25.5,2.2,0.7,18.6,28.3,-2,-2.1,-4.1,0.413,9.1,0.739,0.548,0.164,0.015,0.013,0.261,0.477,0.55,0.263,0.286,0.278,0.231,0.363,0.036,0.69,0.074,0.185
Inactive,Toure' Murry,SG-PG,murryto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/murryto01.html,56,391,10.7,0.48,0.09,0.306,4.1,9.6,6.8,20.9,2.7,0.2,20,22.6,-3.7,-1.5,-5.2,0.433,10.7,0.91,0.321,0.201,0.134,0.254,0.09,0.434,0.581,0.222,0.389,0.441,0.417,0.358,0.015,0.6,0.333,0.25
Inactive,Travis Wear,SF,weartr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/weartr01.html,51,672,8.5,0.451,0.144,0.124,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,-4.5,-1.6,-6.1,0.402,15.6,0.856,0.12,0.077,0.234,0.421,0.144,0.408,0.4,0.625,0.429,0.364,0.367,0.493,0.005,0.818,0.3,0.333
Active,Treveon Graham,SG,grahatr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/grahatr01.html,18,106,7.3,0.58,0.444,0.556,2,12.1,7.1,6.6,0.9,0,8.2,10.3,-2.7,-1.2,-3.9,0.389,15,0.556,0.278,0.111,0.056,0.111,0.444,0.2,0.2,0,1,0,0.625,0.5,0,1,0.625,0.6
Active,Trevor Ariza,SF,arizatr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/arizatr01.html,854,24802,13.6,0.53,0.414,0.253,4.3,14.8,9.5,11.4,2.7,0.9,12.6,17.4,0.3,1.4,1.7,0.426,14.2,0.586,0.325,0.077,0.047,0.137,0.414,0.478,0.617,0.277,0.216,0.35,0.352,0.568,0.074,0.932,0.372,0.405
Active,Trevor Booker,PF,booketr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/booketr01.html,444,9295,15.1,0.548,0.077,0.275,10.6,19.6,15.1,8,1.7,2.1,13.8,15.7,-1,1.4,0.4,0.517,7.5,0.923,0.469,0.246,0.074,0.134,0.077,0.535,0.69,0.413,0.337,0.328,0.298,0.563,0.11,0.947,0.45,0.279
Active,Trey Burke,PG,burketr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/burketr01.html,261,6559,12.7,0.478,0.376,0.132,1.6,8.4,5,25,1.2,0.4,11.4,23.1,0,-2.5,-2.5,0.389,16.5,0.624,0.151,0.131,0.105,0.238,0.376,0.423,0.508,0.343,0.417,0.415,0.334,0.215,0,0.882,0.171,0.41
Active,Trey Lyles,PF,lylestr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lylestr01.html,137,2425,11.5,0.5,0.38,0.183,5,19.3,12.3,8.5,1.1,1.2,12,19.7,-2.3,-0.1,-2.4,0.41,14.3,0.62,0.206,0.178,0.105,0.132,0.38,0.448,0.581,0.383,0.375,0.382,0.347,0.513,0.031,0.955,0.394,0.416
Active,Tristan Thompson,C,thomptr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomptr01.html,444,12727,15.4,0.543,0.003,0.457,13.4,21.1,17.2,4.4,0.9,2.2,11.4,15.4,-0.8,0.2,-0.6,0.511,4.2,0.997,0.55,0.34,0.085,0.021,0.003,0.512,0.622,0.387,0.354,0.309,0,0.616,0.196,0,0,0
