X1,X2,labels,Player,Status,Player_ID,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DPM,BPM,VORP
0.188557305,-0.97414022,3-and-D Wings,Lance Thomas,Active,thomala01,102,112,9,0.511,0.15,0.301,5.1,10.4,7.7,5.7,1,0.6,12,15,2.1,1.7,3.8,0.038,-2.6,-1.6,-4.2,-2.6
-0.134800522,-1.04092413,3-and-D Wings,Landry Fields,Inactive,fieldla01,107,107,12.1,0.539,0.25,0.252,4.7,16.4,10.5,10.8,1.8,0.6,14.4,14,4.7,5.8,10.5,0.084,-0.8,0.7,-0.1,2.8
-1.788803236,-0.532784329,Shooting Wings,Langston Galloway,Active,gallola01,103,109,11.7,0.494,0.434,0.158,2.4,12,7.2,14.6,1.9,0.7,8.3,17.6,2.3,3.4,5.7,0.059,-0.3,-0.7,-1,1.2
1.567075288,-0.06768112,Versatile Forwards,Larry Nance Jr.,Active,nancela02,114,109,14.3,0.561,0.045,0.184,8.3,18.7,13.3,7.5,2.3,1.8,12.1,12.8,2.6,1.8,4.4,0.099,-1.3,1.3,-0.1,1
3.10745296,1.095694921,Defensive Centers,Larry Sanders,Inactive,sandela01,101,99,15.5,0.494,0.004,0.235,11,21.4,16.1,6,1.7,7.1,12.6,17,1.8,8.5,10.3,0.107,-3.1,3.8,0.6,3.1
2.913070759,1.235823705,Defensive Centers,Lavoy Allen,Active,allenla01,106,105,12.3,0.49,0.009,0.156,11,18.2,14.6,8.4,0.9,2.4,11.9,14,5,7.8,12.8,0.093,-2.6,1.2,-1.4,1
-1.922976451,-0.754699495,Shooting Wings,Leandro Barbosa,Active,barbole01,109,109,15.2,0.56,0.346,0.204,2,8.3,5.3,15.1,1.9,0.5,11.6,22.2,24.9,12.7,37.6,0.1,1.3,-1.6,-0.3,7.6
-1.40330746,0.127322771,Scoring Wings,LeBron James,Active,jamesle01,116,103,27.6,0.583,0.205,0.421,3.7,17.8,10.9,34.9,2.3,1.6,12.8,31.5,140.8,60.9,201.6,0.239,7.3,1.9,9.1,113.7
-1.84205588,-0.277370486,Scoring Wings,Lester Hudson,Inactive,hudsole01,93,107,13,0.478,0.399,0.245,3.1,12,7.5,20.4,2.8,1,16.7,25.4,-0.3,0.5,0.2,0.016,-1.3,-1.4,-2.7,-0.1
-3.311907897,1.574282898,Combo Guards,Lorenzo Brown,Inactive,brownlo01,90,111,9.8,0.414,0.283,0.155,2.9,11.5,7.1,25.8,2.6,1,18.1,15.8,-0.6,0.4,-0.2,-0.013,-3.2,-1,-4.2,-0.5
3.06545527,1.223928283,Defensive Centers,Lou Amundson,Inactive,amundlo01,100,106,12,0.479,0.002,0.441,13.6,18.4,16,5.2,1.4,4.2,15.5,15.7,0.9,6.1,6.9,0.06,-2.9,1,-2,0.1
-2.898507946,-0.318882162,Scoring Wings,Lou Williams,Active,willilo02,111,109,18,0.552,0.354,0.421,1.7,8.4,5,20.8,2,0.6,11.2,25.1,33.6,13.1,46.8,0.126,2.3,-2.1,0.2,10
0.719214816,-1.214573267,Versatile Forwards,Luc Mbah a Moute,Active,mbahalu01,103,105,10.7,0.505,0.127,0.339,7.4,13.7,10.5,5.8,1.9,1.3,13.2,13.8,5.2,16.8,22.1,0.077,-2.4,1.4,-1,3.6
2.790024577,0.060798581,Offensive Centers,Lucas Nogueira,Active,noguelu01,124,103,15.7,0.673,0.059,0.424,8.8,16.7,12.7,5.2,2.4,6.5,18.9,10.3,2.1,2.1,4.2,0.158,0,4.7,4.7,2.2
0.124913722,-0.623135396,3-and-D Wings,Luigi Datome,Inactive,datomlu01,98,109,11.3,0.493,0.425,0.059,4,14.7,9.2,7.3,0.9,1.4,9.5,20.4,0,0.3,0.3,0.032,-2.2,-2.5,-4.7,-0.3
2.189041146,-0.109075999,Offensive Centers,Luis Scola,Active,scolalu01,106,105,16.3,0.535,0.036,0.264,8,21.5,14.8,11,1.3,0.9,11.9,22.3,21,24.5,45.6,0.115,-0.9,0.4,-0.5,7.2
-0.262565385,-0.727667099,3-and-D Wings,Luke Babbitt,Active,babbilu01,105,110,10.1,0.534,0.58,0.111,2.7,16.3,9.4,6.4,0.9,0.9,9.2,15.7,2.9,2.6,5.4,0.06,-1.1,-1.8,-2.9,-1
-3.54147869,1.670601948,Combo Guards,Luke Ridnour,Inactive,ridnolu01,108,111,13.9,0.519,0.246,0.22,1.9,8.3,5,27.5,2,0.6,15.3,18.3,24.6,11.4,36,0.08,0.3,-1.3,-0.9,5.8
0.359083602,-1.084377984,3-and-D Wings,Luol Deng,Active,denglu01,107,105,15.4,0.527,0.174,0.282,5.4,14.6,10.1,11.2,1.5,1.1,10.3,20.7,34.4,38.9,73.3,0.115,0.2,0.7,0.9,22.6
-3.137920047,0.813374748,Combo Guards,Malcolm Brogdon,Active,brogdma01,109,111,13.9,0.539,0.29,0.215,2.7,9.3,6,23.9,2.3,0.4,15.2,18.1,1.4,1,2.4,0.082,0,-1.4,-1.3,0.2
-3.359776264,1.494205197,Combo Guards,Malcolm Delaney,Active,delanma01,94,109,8.4,0.472,0.28,0.233,0.9,10.1,5.6,22.9,1.5,0.1,17.8,18.9,-0.7,1,0.3,0.013,-4.1,-1.3,-5.4,-0.8
-1.961973604,-0.012252886,Scoring Wings,Manu Ginobili,Active,ginobma01,113,100,20.7,0.584,0.392,0.407,3.1,12.9,8.1,24.8,2.8,0.9,14.8,24.7,58.3,45,103.3,0.197,4,1.3,5.3,46.4
2.286962962,0.622466944,Offensive Centers,Marc Gasol,Active,gasolma01,112,103,18.9,0.562,0.038,0.412,6.5,20.3,13.3,15.8,1.4,3.7,13.1,20.5,37.4,31.2,68.6,0.156,0.8,2.9,3.8,30.5
-3.698451578,2.963609192,Floor Generals,Marcelo Huertas,Active,huertma01,95,114,10.1,0.471,0.268,0.154,1.9,9.5,5.6,33.4,1.6,0.6,23.7,16.5,-0.5,0.2,-0.2,-0.01,-3.4,-2.8,-6.2,-1.2
3.837855672,0.611250197,Defensive Centers,Marcin Gortat,Active,gortama01,114,103,17.7,0.58,0.004,0.272,9.6,25.4,17.5,6.2,1,3.6,11.7,17.3,28.6,25.6,54.2,0.151,-0.9,1.9,1,13
-1.091099588,-1.292399961,Shooting Wings,Marco Belinelli,Active,belinma01,106,110,12,0.544,0.435,0.214,1.1,8.9,5.1,11.2,1.3,0.2,10.5,19.3,12.7,9.8,22.5,0.075,0.1,-1.8,-1.6,1.4
-0.4222832,-1.195739521,3-and-D Wings,Marcus Morris,Active,morrima03,106,108,13,0.525,0.378,0.216,4.1,14.1,9.1,9.2,1.4,0.7,10.1,19.2,8.9,9.4,18.3,0.086,0,-0.2,-0.2,4.6
-2.183218618,-0.150082065,Scoring Wings,Marcus Smart,Active,smartma01,101,105,11.4,0.482,0.485,0.293,3.9,10.7,7.3,17.7,2.7,0.9,14.2,16.8,1.5,6.3,7.8,0.073,-0.5,1.1,0.6,3.4
-1.060843361,-1.181551177,Shooting Wings,Marcus Thornton,Active,thornma01,108,111,15.5,0.531,0.41,0.185,4,9.7,6.8,10.1,1.8,0.4,8.3,23.2,14.5,5.6,20.1,0.085,1.5,-2.3,-0.8,3.4
-3.27583586,0.404621302,Combo Guards,Mario Chalmers,Inactive,chalmma01,105,105,12.9,0.55,0.467,0.302,1.5,9.1,5.4,21.5,2.9,0.5,18.6,17.3,12.6,19,31.7,0.096,0.5,0.1,0.5,10.1
-0.941132486,-0.586609045,Shooting Wings,Mario Hezonja,Active,hezonma01,93,109,8.8,0.518,0.458,0.119,2.2,12.4,7.2,10.9,1.4,1.1,17.6,17.7,-1,1.4,0.4,0.01,-2.7,-0.9,-3.7,-0.8
-1.308394046,-1.003237742,Shooting Wings,Markel Brown,Inactive,brownma02,98,109,10.3,0.484,0.348,0.284,2.5,12.2,7.3,11.1,2,1.2,11.9,17.3,0,1.1,1.1,0.031,-2.1,-0.6,-2.7,-0.3
1.022241328,-0.343986198,Versatile Forwards,Markieff Morris,Active,morrima02,102,106,14.6,0.518,0.192,0.253,6,17.9,12,10.6,1.8,1.8,12.9,22.2,5.8,12.3,18.1,0.078,-1.2,0.6,-0.6,3.9
0.865419258,-1.116059713,Versatile Forwards,Marquese Chriss,Active,chrisma01,99,111,10.9,0.496,0.35,0.261,6.5,14.4,10.3,5.1,2,2.6,12.2,19.7,-0.1,0.9,0.8,0.034,-2.2,-0.4,-2.5,-0.1
3.288198775,0.862294729,Defensive Centers,Marreese Speights,Active,speigma01,107,104,17.1,0.526,0.081,0.278,10.7,20.4,15.6,7.1,0.9,2.6,10.3,24.8,12.1,12.5,24.7,0.123,-1.7,-1.1,-2.9,-2.1
-0.274226337,-1.526877969,3-and-D Wings,Martell Webster,Inactive,webstma02,109,109,11.7,0.556,0.509,0.272,2.9,12.4,7.6,6.8,1.1,0.9,10.5,16.8,14.7,10,24.7,0.085,0.2,-0.9,-0.7,4.6
0.781808144,-0.947430898,Versatile Forwards,Marvin Williams,Active,willima02,110,107,13.7,0.542,0.271,0.31,5,16,10.5,7.3,1.4,1.4,9.5,17.2,28.7,22.9,51.5,0.103,-0.4,-0.1,-0.5,9.1
2.205893868,0.929980584,Offensive Centers,Mason Plumlee,Active,plumlma01,113,105,18.1,0.582,0.009,0.615,10,21.8,15.9,13.5,1.8,3.2,16.1,17.9,11.8,8.3,20.1,0.144,0,2.3,2.2,7.2
0.825030885,-0.555502903,Versatile Forwards,Matt Barnes,Active,barnema02,107,106,12.8,0.542,0.457,0.216,5.6,16.4,11.1,11.4,1.7,1.6,14.3,16.7,19.1,22.8,41.9,0.093,0.3,0.7,1,16.4
1.13090072,-0.409091145,Versatile Forwards,Matt Bonner,Inactive,bonnema01,119,106,13.6,0.585,0.51,0.115,5.5,15.1,10.4,6.3,1.1,1.2,7,14.8,23.8,14.6,38.5,0.138,1.2,-0.2,1,10.1
-2.981872543,1.873309874,Combo Guards,Matthew Dellavedova,Active,dellama01,108,111,10.2,0.515,0.477,0.153,2.3,7.7,5,24.4,1.3,0.2,17.4,14.5,5.4,3.4,8.8,0.072,-0.7,-1.9,-2.6,-0.9
-0.119813448,-1.463190766,3-and-D Wings,Maurice Harkless,Active,harklma01,104,108,12.2,0.527,0.3,0.239,6.1,12.1,9.1,5.5,2.2,2.1,11.7,15.4,3.9,6.8,10.8,0.068,-1.3,0.7,-0.6,2.7
-1.388398209,-0.997989596,Shooting Wings,Metta World Peace,Active,artesro01,102,103,14.8,0.508,0.301,0.32,4.3,12,8.1,14.5,2.9,1.2,12.2,21.3,19.9,41.2,61.1,0.094,0.6,1.2,1.8,29.9
2.669092886,0.001826163,Offensive Centers,Meyers Leonard,Active,leoname01,109,108,11.5,0.563,0.385,0.166,5.5,21,13.2,7.3,0.5,1.6,12.8,15.8,4.8,3.7,8.5,0.09,-1.5,-0.7,-2.1,-0.1
0.82910955,-0.43761713,Versatile Forwards,Michael Beasley,Active,beaslmi01,99,108,15.3,0.513,0.129,0.221,5.3,17.8,11.6,9.7,1.3,1.7,12.1,26.8,1.1,11.5,12.6,0.051,-2.2,-1.2,-3.4,-4.3
-2.236809289,1.376470807,Combo Guards,Michael Carter-Williams,Active,cartemi01,94,106,14.3,0.476,0.168,0.322,3.7,15.9,9.6,30.6,2.5,1.5,18.3,24.5,-3.7,7.4,3.6,0.026,-1.4,0.7,-0.7,2.2
1.442246259,-0.53549253,Versatile Forwards,Michael Kidd-Gilchrist,Active,kiddgmi01,106,106,13.7,0.515,0.017,0.386,7.4,19.3,13.3,7.8,1.3,2.4,10.7,16.6,5.4,8,13.5,0.093,-2.4,1.3,-1.1,1.6
-3.838842383,0.899698286,Combo Guards,Mike Conley,Active,conlemi01,111,107,17.1,0.541,0.285,0.278,1.5,9,5.2,28.4,2.4,0.5,13.6,20.9,36.2,22.7,58.9,0.127,2.2,-0.5,1.7,20.8
0.005242351,-0.934917425,3-and-D Wings,Mike Dunleavy,Active,dunlemi02,109,107,13.9,0.555,0.387,0.261,2.8,14.4,8.5,13,1.3,0.9,12.1,18.4,32.7,25.3,58,0.103,0.5,-0.2,0.3,15.9
-0.414771746,-0.388432071,3-and-D Wings,Mike Miller,Active,millemi01,110,108,14.4,0.576,0.447,0.201,2.6,15.7,9.1,15.8,1.1,0.6,14.1,18.2,39.2,21.5,60.7,0.105,1.5,-0.6,0.9,20.4
2.017890231,0.417682957,Offensive Centers,Mike Muscala,Active,muscami01,114,105,14.8,0.584,0.23,0.203,8.5,14.7,11.6,9,1.2,3.2,12.8,16,3.3,3,6.3,0.134,-0.9,1.1,0.2,1.3
1.271062459,-0.494551487,Versatile Forwards,Mike Scott,Active,scottmi01,107,106,14.6,0.549,0.348,0.202,5.6,16.2,11,9.7,1,0.6,9.5,21,4.8,4.5,9.3,0.103,-0.6,-1.7,-2.4,-0.4
2.593625829,0.808157843,Offensive Centers,Miles Plumlee,Active,plumlmi01,106,104,14.2,0.541,0,0.242,11.2,20.8,16,3.9,1.4,3.9,15.4,14.8,3.4,5.7,9.1,0.098,-2.7,1.2,-1.5,0.6
-0.7119701,-1.087047345,3-and-D Wings,Mindaugas Kuzminskas,Active,kuzmimi01,106,114,12.2,0.524,0.48,0.172,4.9,8.8,6.9,9.8,1.8,1,11.5,18.8,0.5,0.3,0.8,0.053,-0.3,-2,-2.3,-0.1
3.09808194,1.768169796,Defensive Centers,Miroslav Raduljica,Inactive,radulmi01,115,113,14.7,0.594,0,0.425,12.7,13.8,13.3,7.9,0.9,2.2,15.9,17.5,0.9,0.1,1.1,0.104,-0.9,-2,-2.9,-0.1
0.63302142,-0.740014898,Versatile Forwards,Mirza Teletovic,Active,teletmi01,106,110,13.4,0.545,0.631,0.148,4,17.1,10.6,7.9,0.9,1.2,9.9,21.2,4.7,3.6,8.3,0.077,0.8,-2.3,-1.5,0.7
2.703797343,0.310687882,Offensive Centers,Mitch McGary,Inactive,mcgarmi01,104,102,15.4,0.54,0.032,0.266,11.2,23.8,17.6,4.8,1.5,2.5,15.3,19.1,0.4,0.8,1.3,0.108,-2.8,-0.3,-3.1,-0.2
-3.191403292,1.56635674,Combo Guards,Mo Williams,Inactive,willima01,106,110,15,0.532,0.31,0.192,2,9.1,5.5,28.1,1.6,0.4,15.5,22.8,25.4,14.6,40,0.08,1.3,-1.9,-0.5,8.9
-2.670640246,-0.237080138,Scoring Wings,Monta Ellis,Active,ellismo01,103,109,16.1,0.523,0.184,0.275,1.9,9.1,5.5,21.8,2.4,0.7,13.6,25,20.2,21.3,41.6,0.07,0.4,-0.7,-0.3,12.2
1.494761705,0.278425257,Offensive Centers,Montrezl Harrell,Active,harremo01,126,109,18,0.653,0.01,0.38,8.4,12.9,10.6,9.4,1.1,2.9,11.3,16.9,3.3,1.1,4.4,0.168,0.4,0,0.3,0.8
3.154767057,-0.164297102,Offensive Centers,Myles Turner,Active,turnemy01,109,104,17.6,0.568,0.093,0.313,5.7,20.4,13.1,5.5,1.2,5.6,10.1,21,3.9,4.7,8.6,0.133,-1.7,1.7,-0.1,1.5
-2.592749173,0.404698436,Scoring Wings,Nate Robinson,Inactive,robinna01,108,110,15.6,0.531,0.388,0.234,3.1,8.9,6,22.6,2,0.2,12,23.6,18.5,9.4,27.8,0.096,2.1,-1.9,0.2,7.8
-2.501127019,0.823443568,Combo Guards,Nate Wolters,Inactive,woltena01,101,113,11.4,0.47,0.155,0.215,2.9,10.7,6.7,21.5,1.4,0.9,12.5,16.2,0.5,0.4,1,0.03,-2.1,-1.7,-3.9,-0.7
2.963538741,1.048927318,Defensive Centers,Nazr Mohammed,Inactive,mohamna01,103,102,15,0.516,0.002,0.324,13.3,21,17.2,4,1.4,3,14,19,11.1,23.2,34.3,0.104,-2.6,0.1,-2.5,-2
0.919911399,-0.237408054,Versatile Forwards,Nemanja Bjelica,Active,bjeline01,108,110,10.8,0.559,0.53,0.204,4.9,17.5,11.2,10.5,1.5,1.4,14.7,14.5,1.6,1.4,3,0.071,-0.2,-0.3,-0.6,0.7
1.738334158,-0.045121665,Offensive Centers,Nene Hilario,Active,hilarne01,110,103,17.1,0.584,0.006,0.513,7.6,18.7,13.2,11.4,2.1,2.2,15.7,19.5,33.8,34.1,67.8,0.138,0,2,2,23.8
2.136352611,-0.09462072,Offensive Centers,Nerlens Noel,Active,noelne01,100,101,16.2,0.532,0.002,0.367,8.3,21.3,14.6,10,3,4.4,16.8,17.8,1.2,8.1,9.2,0.091,-2.8,3.9,1.1,3.8
-2.858556637,0.845511058,Combo Guards,Nick Calathes,Inactive,calatni01,96,102,12.3,0.484,0.186,0.21,2.4,11.7,7,26.5,3.4,0.5,21,17.7,-0.5,3.1,2.6,0.063,-2,1.2,-0.7,0.6
2.359261753,0.466438616,Offensive Centers,Nick Collison,Active,collini01,115,107,13.2,0.569,0.024,0.304,11.1,17.9,14.5,7.5,1.2,1.9,15.7,13.4,26.2,18,44.2,0.115,-0.4,0.9,0.4,11.4
-1.401868603,-1.422253083,Shooting Wings,Nick Young,Active,youngni01,105,113,13.3,0.535,0.373,0.247,1.8,8.1,4.9,7.4,1.2,0.7,8.6,23.2,13.5,3.5,17,0.055,0.1,-3.4,-3.3,-4.9
-0.389104266,-0.366199817,3-and-D Wings,Nicolas Batum,Active,batumni01,110,107,15.3,0.561,0.467,0.228,4,15.2,9.6,17.7,1.5,1.7,14.9,18,26.1,19.9,46,0.115,1.7,1.1,2.8,23.1
-1.617871751,-0.923274385,Shooting Wings,Nik Stauskas,Active,stausni01,100,112,8.7,0.522,0.563,0.225,1.2,9.4,5.3,11.4,1,1.1,13.6,15.7,0.6,1.7,2.3,0.025,-1.7,-1.4,-3.1,-1.3
2.763951837,2.056454815,Defensive Centers,Nikola Jokic,Active,jokicni01,122,107,23.5,0.609,0.147,0.294,12,24.5,18.2,21.9,1.9,2.4,13.8,21.2,9.7,3.3,13,0.202,4.2,2,6.2,6.4
0.856212745,-1.307585779,Versatile Forwards,Nikola Mirotic,Active,mirotni01,107,103,15.7,0.547,0.55,0.337,3.9,20.7,12.4,8.7,1.7,2.3,11.6,21.3,4.9,6.4,11.2,0.123,0.5,0,0.5,2.8
2.988692002,0.715064935,Defensive Centers,Nikola Pekovic,Inactive,pekovni01,112,108,18.6,0.57,0,0.403,13,17.1,15,5.1,1.1,1.7,12.2,22.1,13.5,5.2,18.8,0.134,0.2,-1,-0.8,2
3.208916212,0.915661204,Defensive Centers,Nikola Vucevic,Active,vucevni01,106,104,19.2,0.528,0.016,0.162,10.6,26.5,18.4,11.9,1.4,2.4,11.1,23.3,12.4,14.4,26.8,0.114,-0.5,1.2,0.6,7.5
2.045823906,0.226532739,Offensive Centers,Noah Vonleh,Active,vonleno01,97,107,9.1,0.469,0.156,0.241,9.6,21.7,15.6,3.1,1.1,2,15.3,14,-0.3,2.1,1.8,0.041,-4.6,-0.5,-5.1,-1.6
-1.739775091,-1.263653953,Shooting Wings,Norman Powell,Active,powelno01,108,108,13.4,0.547,0.355,0.258,2.3,12.6,7.5,9.6,2.1,1.1,11,18.6,1.6,1.7,3.3,0.095,-0.4,-0.6,-1,0.4
-3.101174473,0.308350819,Combo Guards,Norris Cole,Inactive,coleno01,94,108,9.3,0.477,0.259,0.157,1.2,9.1,5.2,18.8,1.8,0.4,16.5,18.2,-2.9,6.1,3.1,0.019,-2.6,-1.3,-3.9,-3.8
-1.748046065,-0.496813815,Shooting Wings,O.J. Mayo,Inactive,mayooj01,103,110,13.4,0.53,0.349,0.206,2,9.8,5.9,15.6,1.7,0.7,13.7,22.1,10.1,11.7,21.8,0.062,0.5,-1.3,-0.8,5.1
2.532604344,-0.052094704,Offensive Centers,Omer Asik,Active,asikom01,107,103,13.6,0.55,0.001,0.592,13,28.2,20.7,4.5,0.9,2.8,19.3,13.7,7.4,13.4,20.9,0.111,-2.8,1.4,-1.4,1.3
0.690527335,-1.154469044,Versatile Forwards,Omri Casspi,Active,casspom01,106,109,12.8,0.539,0.375,0.272,4.5,17.2,10.9,8.6,1.5,0.8,12.2,18,8.3,7.7,16,0.073,-0.7,-0.8,-1.5,1.4
-0.8545184,-0.51250259,Shooting Wings,Orlando Johnson,Inactive,johnsor01,96,103,8.5,0.462,0.462,0.202,3.4,14.4,9,9.9,0.9,1,11.9,16.5,-0.2,1.6,1.4,0.059,-3.2,-0.5,-3.8,-0.5
0.468874409,-1.400521839,3-and-D Wings,Otto Porter,Active,porteot01,114,105,14.5,0.575,0.364,0.172,5,14.8,9.9,7.1,2,1.3,8.4,15.7,8.5,7.2,15.7,0.128,0.7,0.9,1.6,5.4
-0.654913368,-1.51844591,3-and-D Wings,P.J. Hairston,Inactive,hairspj02,92,107,7.6,0.46,0.597,0.148,2.5,12.4,7.3,4.6,1.4,1,8,17.7,-1.1,1.9,0.9,0.021,-2.5,-1.4,-3.9,-1
-0.200256544,-1.206118233,3-and-D Wings,P.J. Tucker,Active,tuckepj01,109,108,11.9,0.527,0.327,0.254,6.7,16.1,11.3,8.3,2.1,0.7,13,13.2,9.9,10,20,0.087,-0.3,1.3,1,8.3
-3.256478729,1.370002099,Combo Guards,Pablo Prigioni,Inactive,prigipa01,115,107,12.3,0.574,0.681,0.109,3.6,9.2,6.3,24.4,3.1,0.1,23.8,10.9,6.1,4.3,10.4,0.11,0.4,-0.1,0.3,2.6
1.83978191,0.14978334,Offensive Centers,Pascal Siakam,Active,siakapa01,106,108,11,0.522,0.021,0.171,8.2,15.1,11.6,2.7,1.4,4.5,13.4,12.8,0.4,0.9,1.3,0.077,-2.9,1.5,-1.4,0.1
0.02479495,-0.337003433,3-and-D Wings,Pat Connaughton,Active,connapa01,100,113,8.6,0.467,0.42,0.159,6.4,14,10.2,10.4,0.9,0.5,14.5,14.3,0,0.1,0.2,0.023,-3,-1.8,-4.8,-0.2
-1.88642721,0.241858247,Scoring Wings,Patrick Beverley,Active,beverpa01,113,107,12.8,0.54,0.543,0.154,4.7,10.6,7.7,17.6,2.2,1.1,13.2,15.1,10.9,7.2,18.1,0.114,1.3,0.6,1.9,7.4
-0.992787696,-1.229310384,Shooting Wings,Patrick McCaw,Active,mccawpa01,103,109,7.7,0.524,0.571,0.129,2,6.7,4.5,9.4,1.3,1.4,12.9,12.6,0.1,0.6,0.7,0.058,-1.9,-0.6,-2.5,-0.1
1.16589949,-0.42881906,Versatile Forwards,Patrick Patterson,Active,pattepa01,112,108,13.3,0.536,0.326,0.122,7.1,15.5,11.3,7.9,1.3,1.7,9.5,15.2,14.1,9.5,23.6,0.104,0.4,0.3,0.7,7.5
-2.692603726,-0.136022148,Scoring Wings,Patty Mills,Active,millspa02,109,105,15.6,0.557,0.496,0.117,2.3,8,5.2,19.5,2,0.2,11.5,21.7,9.8,8.6,18.4,0.128,2.2,-1.3,0.9,5.1
2.365299996,0.642991828,Offensive Centers,Pau Gasol,Active,gasolpa01,113,104,21.5,0.565,0.02,0.405,8.6,21.6,15.2,16.6,0.8,3.5,12.5,23.5,85.1,49.2,134.2,0.169,1.5,2,3.5,53.2
-0.917405246,-0.977702898,Shooting Wings,Paul George,Active,georgpa01,106,100,18.2,0.552,0.375,0.303,3.1,17.9,10.6,16.9,2.6,1,13.6,25.4,16.5,24.6,41.1,0.143,2.1,1.5,3.7,19.6
2.034933353,0.058648051,Offensive Centers,Paul Millsap,Active,millspa01,111,102,19.2,0.558,0.109,0.383,9.2,20.3,14.8,12.9,2.3,2.9,12.5,22.1,40.8,37.5,78.2,0.156,1.2,2.3,3.4,33.1
-0.671803218,-0.746822331,Shooting Wings,Paul Pierce,Active,piercpa01,109,103,19.8,0.568,0.298,0.441,2.8,16.2,9.6,18.8,2,1.3,13.2,26.9,87,63,150,0.157,2.9,0.5,3.3,61.6
1.146419976,-0.377562664,Versatile Forwards,Pero Antic,Inactive,anticpe01,103,107,10.6,0.526,0.583,0.32,6.9,16.3,11.7,8.3,1,1.1,13.4,18.1,1.1,1.9,3,0.073,-0.9,-1.2,-2.1,0
0.267256115,-1.407457661,3-and-D Wings,Perry Jones,Inactive,jonespe01,98,107,8.5,0.483,0.265,0.203,3.3,13.1,8.4,4.7,1.1,1.6,10.6,14.9,0,1.7,1.7,0.048,-3.7,-1,-4.6,-1.1
-4.838740344,1.967069165,Floor Generals,Phil Pressey,Inactive,pressph01,91,106,9.9,0.419,0.374,0.236,1.9,10.2,6,31.4,2.9,0.6,22.4,15.7,-1.4,2.1,0.8,0.018,-3.5,-0.5,-4,-1
1.890732808,-0.123756337,Offensive Centers,Quincy Acy,Active,acyqu01,113,108,12.8,0.572,0.189,0.334,8.2,18.3,13.1,6,1.4,2.2,13,13.8,4.4,2.8,7.3,0.099,-1.5,0,-1.5,0.5
-0.168929047,-0.980530173,3-and-D Wings,Quincy Miller,Inactive,millequ01,88,107,8.4,0.439,0.369,0.222,4.7,14.9,9.8,5.8,1.6,2.9,13.8,17.8,-1,0.9,-0.1,-0.003,-4.2,0.3,-4,-0.5
-0.539839521,-1.220376272,3-and-D Wings,Quincy Pondexter,Inactive,pondequ01,109,108,9.9,0.535,0.445,0.228,4.2,9,6.6,6.9,1.1,0.7,10.1,13.9,5,4.1,9.1,0.087,-0.4,-0.6,-1,1.2
-4.053333767,2.761412388,Floor Generals,Rajon Rondo,Active,rondora01,104,103,16.4,0.499,0.11,0.246,4.1,13.3,8.8,41.6,2.9,0.3,21.4,19.2,17,34.6,51.6,0.11,0.4,1.4,1.7,21.1
-2.692733834,1.279128372,Combo Guards,Ramon Sessions,Active,sessira01,108,111,16,0.533,0.117,0.484,2.4,10.8,6.5,28.8,1.5,0.3,14.8,22,20.5,8.1,28.6,0.087,0,-1.8,-1.8,0.8
-2.461252415,0.037923992,Scoring Wings,Randy Foye,Active,foyera01,105,111,12.1,0.524,0.443,0.211,1.5,8.5,5,17.6,1.4,0.9,13,19.8,14.2,8.8,23,0.059,0.3,-1.6,-1.3,3.4
-1.294590942,-1.584427482,Shooting Wings,Rashad Vaughn,Active,vaughra01,85,111,5.1,0.414,0.562,0.047,1.1,9.3,5.2,5.4,1.6,1.4,8.7,14.2,-1.4,0.6,-0.8,-0.029,-4,-1.8,-5.8,-1.2
-0.408076959,-1.519015691,3-and-D Wings,Rasual Butler,Inactive,butlera01,102,108,10.6,0.505,0.443,0.14,2,11.1,6.6,6.3,0.9,1.9,8,17.7,6.5,14.3,20.8,0.058,-1.3,-0.8,-2.1,-0.4
-3.169340052,-0.052375701,Scoring Wings,Raul Neto,Active,netora01,99,106,10.2,0.53,0.384,0.155,1.2,8.2,4.8,18.2,2.3,0.1,19.1,17,0.2,1.9,2.2,0.061,-1.7,-0.5,-2.2,-0.1
-2.562703511,0.346067388,Scoring Wings,Ray McCallum,Inactive,mccalra01,100,110,11,0.47,0.231,0.155,3.2,9.1,6.2,20.7,1.4,0.8,13.1,17.8,0.7,1.4,2.1,0.035,-1.4,-1.4,-2.8,-0.6
-3.679067744,1.462571509,Combo Guards,Raymond Felton,Active,feltora01,103,109,14,0.498,0.273,0.229,2.2,9.3,5.7,29.6,2.1,0.6,15.8,20.6,15.5,21.8,37.2,0.067,0.2,-0.6,-0.4,10.6
-0.30197497,-2.140735741,3-and-D Wings,Reggie Bullock,Active,bullore01,103,108,8.8,0.506,0.575,0.104,2.5,13.6,8.1,6.1,1.3,0.6,8.6,13,0.5,1.3,1.8,0.063,-1.9,-0.6,-2.5,-0.2
3.086479228,0.500164654,Defensive Centers,Reggie Evans,Inactive,evansre01,103,104,11.7,0.502,0.005,0.856,15,28.7,21.9,4.3,1.9,0.6,21.5,12.1,6.6,20.5,27.1,0.084,-2.7,0.7,-2,0.1
