,Unnamed: 0,Player,Pos,Player_ID,url,Cluster,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
727,588,Steve Novak,PF,novakst01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/novakst01.html,2,467.0,6.0,12.1,1.6,3.7,0.437,1.2,2.9,0.43,0.4,0.8,0.463,0.605,0.2,0.2,0.877,0.1,1.1,1.3,0.3,0.2,0.1,0.2,0.8,4.7
728,589,Steven Adams,C,adamsst01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/adamsst01.html,1,286.0,222.0,23.3,3.0,5.2,0.568,0.0,0.0,0.0,3.0,5.2,0.569,0.568,1.5,2.5,0.582,2.6,3.8,6.4,0.8,0.6,1.0,1.3,2.7,7.4
729,590,T.J. McConnell,PG,mccontj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccontj01.html,4,137.0,43.0,21.9,2.7,5.8,0.469,0.3,0.9,0.311,2.4,4.9,0.497,0.492,0.5,0.7,0.702,0.5,2.6,3.1,5.2,1.3,0.1,1.8,1.5,6.2
730,591,T.J. Warren,SF,warretj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/warretj01.html,2,131.0,42.0,22.6,4.3,8.9,0.486,0.4,1.3,0.311,4.0,7.7,0.515,0.508,1.0,1.4,0.75,1.3,1.8,3.1,0.8,0.8,0.3,0.7,2.0,10.1
731,592,Taj Gibson,PF,gibsota01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gibsota01.html,1,562.0,229.0,25.2,3.9,7.8,0.495,0.0,0.1,0.088,3.9,7.8,0.498,0.495,1.6,2.3,0.694,2.4,4.0,6.4,1.0,0.5,1.2,1.3,2.6,9.4
732,593,Tarik Black,C,blackta01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/blackta01.html,6,148.0,48.0,16.5,2.2,4.0,0.548,0.0,0.0,0.333,2.2,3.9,0.549,0.549,1.0,1.7,0.585,2.0,3.3,5.2,0.6,0.3,0.4,0.8,2.5,5.3
733,595,Tayshaun Prince,SF,princta01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/princta01.html,2,1017.0,902.0,31.0,4.5,9.9,0.455,0.6,1.5,0.367,3.9,8.4,0.47,0.483,1.5,2.0,0.756,1.1,3.2,4.3,2.4,0.6,0.5,1.0,1.2,11.1
734,596,Terrence Jones,PF,joneste01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/joneste01.html,8,229.0,118.0,24.2,4.3,8.6,0.502,0.4,1.4,0.299,3.9,7.2,0.54,0.526,1.6,2.6,0.622,1.7,4.1,5.8,1.0,0.6,1.2,1.0,1.7,10.6
735,597,Terrence Ross,SF,rosste01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rosste01.html,2,364.0,133.0,23.3,3.6,8.5,0.421,1.6,4.4,0.376,1.9,4.1,0.47,0.518,0.7,0.9,0.801,0.4,2.2,2.6,0.9,0.7,0.3,0.8,1.8,9.5
736,598,Terry Rozier,PG,roziete01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/roziete01.html,9,91.0,0.0,13.8,1.5,4.3,0.344,0.5,1.6,0.31,1.0,2.7,0.364,0.401,0.5,0.7,0.77,0.6,1.9,2.4,1.4,0.4,0.1,0.5,0.8,4.0
737,599,Thabo Sefolosha,SF,sefolth01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sefolth01.html,2,722.0,454.0,23.2,2.3,5.1,0.448,0.6,1.7,0.344,1.7,3.4,0.499,0.505,0.8,1.1,0.735,0.8,3.1,3.9,1.5,1.1,0.5,0.9,1.7,5.9
738,600,Thaddeus Young,PF,youngth01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/y/youngth01.html,5,714.0,484.0,30.6,5.9,11.8,0.499,0.4,1.3,0.329,5.5,10.5,0.519,0.516,1.5,2.3,0.684,2.0,3.9,5.9,1.5,1.4,0.4,1.5,2.2,13.7
739,602,Thomas Robinson,PF,robinth01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/robinth01.html,1,299.0,12.0,13.4,2.0,4.3,0.465,0.0,0.0,0.0,2.0,4.3,0.467,0.465,0.8,1.5,0.504,1.7,3.1,4.8,0.6,0.5,0.4,1.0,1.8,4.7
740,604,Tiago Splitter,C,splitti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/splitti01.html,1,347.0,153.0,19.4,3.1,5.5,0.557,0.0,0.0,0.0,3.1,5.5,0.559,0.557,1.9,2.7,0.696,1.6,3.4,5.1,1.2,0.6,0.6,1.1,2.0,8.0
741,606,Tim Duncan,C,duncati01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/duncati01.html,6,1392.0,1389.0,34.0,7.4,14.6,0.506,0.0,0.1,0.179,7.4,14.5,0.509,0.507,4.2,6.1,0.696,2.8,8.1,10.8,3.0,0.7,2.2,2.4,2.4,19.0
742,607,Tim Frazier,PG,fraziti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fraziti01.html,4,104.0,28.0,19.5,2.3,5.7,0.411,0.5,1.5,0.329,1.9,4.2,0.44,0.453,1.4,1.9,0.732,0.5,2.0,2.5,4.4,0.8,0.1,1.6,1.9,6.5
743,608,Tim Hardaway,SG,hardati02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hardati02.html,3,256.0,47.0,22.6,3.7,8.8,0.421,1.5,4.4,0.35,2.2,4.4,0.492,0.508,1.4,1.8,0.798,0.2,1.7,1.9,1.4,0.5,0.1,0.8,1.5,10.4
744,610,Timofey Mozgov,C,mozgoti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mozgoti01.html,1,422.0,260.0,18.5,2.8,5.2,0.533,0.0,0.1,0.175,2.8,5.1,0.539,0.534,1.4,1.9,0.737,1.7,3.3,5.0,0.6,0.3,0.9,1.2,2.3,7.0
745,611,Timothe Luwawu-Cabarrot,SF,luwawti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/luwawti01.html,2,43.0,1.0,11.5,1.2,3.1,0.394,0.3,1.0,0.311,0.9,2.0,0.437,0.447,1.0,1.3,0.764,0.2,1.2,1.4,0.7,0.2,0.1,0.8,1.6,3.7
746,612,Tobias Harris,PF,harrito02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/harrito02.html,5,360.0,254.0,28.8,5.2,11.1,0.469,0.9,2.7,0.33,4.3,8.4,0.513,0.509,2.4,3.0,0.814,1.1,4.6,5.7,1.6,0.7,0.5,1.3,1.9,13.7
747,614,Toney Douglas,PG,douglto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/douglto01.html,9,384.0,65.0,19.2,2.8,6.9,0.405,1.2,3.2,0.357,1.7,3.7,0.446,0.488,1.0,1.2,0.825,0.5,1.7,2.2,2.3,0.9,0.1,1.1,2.0,7.7
748,615,Tony Allen,SG,allento01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/allento01.html,2,776.0,422.0,22.2,3.2,6.7,0.475,0.1,0.5,0.276,3.0,6.1,0.492,0.486,1.7,2.4,0.713,1.2,2.3,3.5,1.3,1.4,0.4,1.4,2.4,8.2
749,616,Tony Parker,PG,parketo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/parketo01.html,0,1123.0,1110.0,31.8,6.5,13.2,0.494,0.4,1.3,0.328,6.1,11.9,0.512,0.51,2.9,3.8,0.754,0.4,2.5,2.8,5.8,0.9,0.1,2.4,1.7,16.3
750,617,Tony Snell,SG,snellto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/snellto01.html,3,267.0,121.0,20.5,2.1,5.2,0.411,1.1,2.9,0.366,1.1,2.4,0.467,0.512,0.5,0.6,0.801,0.3,2.2,2.5,1.0,0.4,0.2,0.7,1.3,5.9
751,618,Tony Wroten,PG,wroteto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wroteto01.html,9,145.0,34.0,21.2,4.0,9.6,0.413,0.6,2.5,0.231,3.4,7.1,0.477,0.443,2.6,3.9,0.647,0.7,1.8,2.5,3.0,0.9,0.2,2.6,1.8,11.1
752,619,Toure' Murry,SG-PG,murryto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/murryto01.html,9,56.0,0.0,7.0,1.0,2.4,0.433,0.1,0.2,0.417,0.9,2.2,0.434,0.451,0.4,0.7,0.61,0.3,0.6,0.8,0.9,0.4,0.0,0.7,0.9,2.6
753,620,Travis Wear,SF,weartr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/weartr01.html,7,51.0,1.0,13.2,1.6,4.1,0.402,0.2,0.6,0.367,1.4,3.5,0.408,0.428,0.4,0.5,0.769,0.6,1.5,2.1,0.8,0.3,0.2,0.7,1.1,3.9
754,622,Trevor Ariza,SF,arizatr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/arizatr01.html,2,854.0,553.0,29.0,3.8,8.8,0.426,1.3,3.7,0.352,2.5,5.2,0.478,0.499,1.6,2.2,0.716,1.1,3.7,4.8,2.1,1.5,0.3,1.4,2.0,10.4
755,623,Trevor Booker,PF,booketr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/booketr01.html,8,444.0,155.0,20.9,2.9,5.6,0.517,0.1,0.4,0.298,2.8,5.2,0.535,0.529,1.0,1.5,0.624,2.0,3.6,5.6,1.0,0.7,0.6,1.0,2.0,6.9
756,624,Trey Burke,PG,burketr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/burketr01.html,0,261.0,111.0,25.1,4.1,10.6,0.389,1.3,4.0,0.334,2.8,6.6,0.423,0.452,1.1,1.4,0.811,0.4,1.8,2.2,3.7,0.6,0.1,1.4,1.5,10.7
757,625,Trey Lyles,PF,lylestr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lylestr01.html,5,137.0,37.0,17.7,2.5,6.1,0.41,0.8,2.3,0.347,1.7,3.8,0.448,0.475,0.8,1.1,0.706,0.8,3.0,3.7,0.9,0.4,0.3,0.9,1.4,6.6
758,626,Tristan Thompson,C,thomptr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomptr01.html,1,444.0,294.0,28.7,3.7,7.3,0.511,0.0,0.0,0.0,3.7,7.3,0.512,0.511,2.0,3.3,0.617,3.4,5.3,8.7,0.8,0.5,0.8,1.1,2.4,9.5
759,627,Troy Daniels,SG,danietr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/danietr01.html,3,138.0,4.0,12.2,2.1,5.1,0.411,1.5,3.5,0.413,0.6,1.5,0.408,0.555,0.4,0.5,0.788,0.2,0.9,1.1,0.6,0.2,0.0,0.5,1.1,6.0
760,629,Ty Lawson,PG,lawsoty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lawsoty01.html,4,534.0,337.0,29.3,4.5,9.9,0.459,0.9,2.4,0.36,3.7,7.5,0.491,0.503,2.7,3.5,0.769,0.6,2.1,2.7,6.0,1.2,0.1,2.1,1.6,12.7
761,630,Tyler Ennis,PG,ennisty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/ennisty01.html,0,110.0,8.0,11.5,1.5,3.6,0.408,0.3,0.9,0.316,1.2,2.7,0.438,0.447,0.3,0.4,0.727,0.2,1.0,1.2,1.8,0.4,0.1,1.0,1.2,3.5
762,631,Tyler Hansbrough,PF,hansbty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hansbty01.html,8,428.0,50.0,16.9,2.2,5.0,0.439,0.0,0.1,0.136,2.2,5.0,0.442,0.44,2.3,3.1,0.738,1.7,2.5,4.2,0.4,0.5,0.2,0.7,2.0,6.7
763,632,Tyler Johnson,PG,johnsty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsty01.html,3,117.0,7.0,25.4,3.7,8.4,0.439,0.9,2.5,0.361,2.8,5.9,0.472,0.493,1.9,2.5,0.756,0.6,2.8,3.4,2.4,1.0,0.5,1.1,2.0,10.1
764,634,Tyler Zeller,C,zellety01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/z/zellety01.html,1,324.0,131.0,18.3,2.9,5.8,0.499,0.0,0.0,0.0,2.9,5.8,0.5,0.499,1.4,1.8,0.774,1.6,3.0,4.5,0.9,0.3,0.6,0.9,2.3,7.2
765,635,Tyreke Evans,SG,evansty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/evansty01.html,9,460.0,370.0,32.5,6.2,13.9,0.444,0.6,2.2,0.289,5.5,11.7,0.473,0.467,3.3,4.4,0.757,0.9,3.9,4.8,5.2,1.3,0.4,2.7,2.3,16.3
766,636,Tyrus Thomas,PF,thomaty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomaty01.html,8,402.0,129.0,19.7,2.9,6.5,0.438,0.0,0.1,0.235,2.8,6.4,0.44,0.439,2.0,2.7,0.732,1.4,3.5,4.8,0.9,0.8,1.3,1.3,2.5,7.7
767,637,Tyson Chandler,C,chandty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chandty01.html,6,1033.0,829.0,28.4,3.3,5.5,0.594,0.0,0.0,0.0,3.3,5.5,0.595,0.594,2.2,3.4,0.647,3.2,6.2,9.4,0.8,0.6,1.2,1.5,2.9,8.7
